complete,days,excess_median,filled,filled_within,mae_median,method,mfe_median,missed_no_fill,missed_prior_high,paired_excess,paired_excess_ci95,paired_mae,paired_mae_ci95,paired_mfe,paired_mfe_ci95,paired_n,paired_return,paired_return_ci95,paired_symbols,period,return_mean,return_median,sample_warning,setups,statuses,target_available,timeframe,wait_mean,wait_median,waiting_end_return_median,waiting_mfe_median,win_rate
27,30,0.015253735997944995,27,"{""20"": 3, ""30"": 6, ""60"": 11}",-0.08415952143086236,breakout,0.08695652173913038,0,1,-0.014087640060523987,,-0.008911625271752377,,-0.000832919294793566,,27,0.0054931506849311695,,27,2005-2009,0.0316036523396564,0.04221707161672317,True,30,"{""filled"": 27, ""waiting_censored"": 1, ""invalidated"": 2}",22,monthly_completed,94.96296296296296,79,0.021351808598037203,0.14715532084266192,0.7037037037037037
8,30,-0.02029577411292427,8,"{""20"": 1, ""30"": 1, ""60"": 3}",-0.09477765176964487,breakout,0.08963628052386652,0,0,-0.026727850681770804,,-0.018784690166015472,,-0.03013167350507151,,8,-0.013251985032082081,,8,2010-2014,-0.03702754880167056,0.02075847168471978,True,12,"{""waiting_censored"": 3, ""filled"": 8, ""invalidated"": 1}",10,monthly_completed,73.375,82.5,0.016178228412336848,0.13696037889880452,0.625
14,30,-0.0898561256377245,14,"{""20"": 1, ""30"": 5, ""60"": 8}",-0.14228627216104012,breakout,0.04761656201756026,0,1,-0.059924368124253835,,-0.049669897143187425,,-0.051293440008890356,,14,-0.042132177163117346,,14,2015-2019,-0.0830103051021689,-0.05109204633335879,True,15,"{""filled"": 14, ""invalidated"": 1}",13,monthly_completed,67.57142857142857,44.5,0.03065159199163947,0.08939779999987274,0.2857142857142857
40,30,-0.02927068261760546,40,"{""20"": 4, ""30"": 6, ""60"": 13}",-0.08372820499154254,breakout,0.1260634710684495,0,10,-0.0009618674941763716,,0.0285442920863192,,-0.02052617907660681,,40,-0.05220013427424014,,40,2020-2025,0.041644748857050565,-0.005595939961100416,False,43,"{""filled"": 40, ""gap_invalidated"": 1, ""invalidated"": 2}",39,monthly_completed,84.3,74.0,0.04214147495162335,0.18636930754834657,0.475
98,5,0.0028246243944577976,98,"{""20"": 47, ""30"": 65, ""60"": 80}",-0.03026277364198915,support,0.044308407791166515,0,5,0.007527134001216518,"[-0.010821394939897755, 0.027449571508437742]",-0.00017746351800174143,"[-0.008155067897481216, 0.005956029442924948]",0.0009757983731909503,"[-0.004141356522215367, 0.011095687249805586]",98,0.010616659982800536,"[-0.0022284096182441093, 0.023777205568164206]",96,all,0.016491692406546302,0.010392991830431075,False,100,"{""filled"": 98, ""invalidated"": 2}",84,monthly_completed,36.326530612244895,21.0,0.0010806014879278791,0.07675757976962794,0.6020408163265306
30,5,0.00511530361824486,30,"{""20"": 21, ""30"": 25, ""60"": 28}",-0.020911264329363244,support,0.04936727403555763,0,1,-0.011401434845495995,,0.002387940600167504,,0.005993465310637602,,30,0.002200309833618297,,30,2005-2009,0.010131308737550667,0.014494591166051563,False,30,"{""filled"": 30}",22,monthly_completed,24.133333333333333,17.5,-0.001607614092263121,0.0603190231129791,0.6333333333333333
11,5,0.0023157433920046877,11,"{""20"": 4, ""30"": 7, ""60"": 8}",-0.036283185840708,support,0.02857923829428044,0,0,-0.03063122467268553,,-0.011546015283024902,,-0.02508633548074468,,11,-0.04756688511594387,,11,2010-2014,0.005219626076318207,-0.004131846925602978,True,12,"{""filled"": 11, ""invalidated"": 1}",10,monthly_completed,59.63636363636363,28,0.03654143725690073,0.13116324328211137,0.45454545454545453
15,5,2.6767358419776954e-05,15,"{""20"": 7, ""30"": 11, ""60"": 13}",-0.02821011673151741,support,0.041445074655205305,0,1,0.027819633971953195,,-0.0042096939486961915,,3.460937306343226e-05,,15,0.024310613723089958,,15,2015-2019,0.018994315082800663,0.008730146097410296,True,15,"{""filled"": 15}",13,monthly_completed,38.53333333333333,22,0.009742154975369344,0.07938275278377582,0.6666666666666666
42,5,0.003359224673405159,42,"{""20"": 15, ""30"": 22, ""60"": 31}",-0.047114612813833334,support,0.04531318798454553,0,3,0.025161593589028253,,-0.00017746351800174143,,0.00443672218275637,,42,0.02767079022080693,,42,2020-2025,0.023093237634131132,0.011869256340181433,False,43,"{""filled"": 42, ""invalidated"": 1}",39,monthly_completed,38.142857142857146,23.5,-0.002211754437983826,0.076592082616179,0.5952380952380952
98,10,-0.012588316743194994,98,"{""20"": 47, ""30"": 65, ""60"": 80}",-0.042183677443927425,support,0.06346144146907773,0,5,0.0030937006059174044,"[-0.011404777153450452, 0.021676848565245543]",0.002387940600167504,"[-0.0035731841368197292, 0.014471523567977984]",0.0034334570442723367,"[-0.005099888679772846, 0.018097787121143405]",98,0.001184983628528924,"[-0.013937783000367299, 0.023355187218794204]",96,all,0.016266774647612576,0.010880484001657198,False,100,"{""filled"": 98, ""invalidated"": 2}",84,monthly_completed,36.326530612244895,21.0,0.0010806014879278791,0.07675757976962794,0.5714285714285714
30,10,-0.006695058939860221,30,"{""20"": 21, ""30"": 25, ""60"": 28}",-0.03993919231210358,support,0.06467121379248542,0,1,-0.016587529648587063,,0.0010669424436671182,,-0.007842933637358884,,30,-0.008277761054690969,,30,2005-2009,0.018069603543240245,0.024247607290466378,False,30,"{""filled"": 30}",22,monthly_completed,24.133333333333333,17.5,-0.001607614092263121,0.0603190231129791,0.6333333333333333
11,10,-0.0357044939722011,11,"{""20"": 4, ""30"": 7, ""60"": 8}",-0.06467661691542281,support,0.034825870646766566,0,0,-0.009404535773111844,,-0.032337954928663426,,-0.03081942096907686,,11,-0.010669309701492602,,11,2010-2014,-0.018194697954765783,-0.02238805970149238,True,12,"{""filled"": 11, ""invalidated"": 1}",10,monthly_completed,59.63636363636363,28,0.03654143725690073,0.13116324328211137,0.2727272727272727
15,10,0.008877308360610403,15,"{""20"": 7, ""30"": 11, ""60"": 13}",-0.028279654359780193,support,0.07204942677257775,0,1,0.03652100045393658,,-0.0033180421405061278,,0.025838792289359702,,15,0.010133086981275685,,15,2015-2019,0.011644268127119436,0.025683060109289446,True,15,"{""filled"": 15}",13,monthly_completed,38.53333333333333,22,0.009742154975369344,0.07938275278377582,0.6
42,10,-0.012588316743194994,42,"{""20"": 15, ""30"": 22, ""60"": 31}",-0.04985953960654821,support,0.06136425579367699,0,3,0.01563671656367782,,0.014584505074817622,,0.01098466630217576,,42,0.03362689127375185,,42,2020-2025,0.02565555868486803,0.004880828735625231,False,43,"{""filled"": 42, ""invalidated"": 1}",39,monthly_completed,38.142857142857146,23.5,-0.002211754437983826,0.076592082616179,0.5952380952380952
98,20,-0.018736499465504763,98,"{""20"": 47, ""30"": 65, ""60"": 80}",-0.07018126163718891,support,0.09468080538010593,0,5,0.016977113534407007,"[0.0, 0.038189002739190125]",0.002061687638841847,"[-0.005268746171132821, 0.014471523567977984]",0.0020721101510093876,"[-0.0057827106972863085, 0.028895140223103244]",98,0.006284184425864148,"[-0.004571378499464762, 0.03171774775194214]",96,all,0.018043758622485816,0.005438177720192727,False,100,"{""filled"": 98, ""invalidated"": 2}",84,monthly_completed,36.326530612244895,21.0,0.0010806014879278791,0.07675757976962794,0.5306122448979592
30,20,-0.015829055360478295,30,"{""20"": 21, ""30"": 25, ""60"": 28}",-0.04868206140538234,support,0.0895307364899357,0,1,0.012140395769514367,,0.007419232397391451,,0.0001677920687518375,,30,0.006435367152302807,,30,2005-2009,0.025326793557243054,0.020548017801734875,False,30,"{""filled"": 30}",22,monthly_completed,24.133333333333333,17.5,-0.001607614092263121,0.0603190231129791,0.6666666666666666
11,20,-0.08134023068555307,11,"{""20"": 4, ""30"": 7, ""60"": 8}",-0.1464335251517188,support,0.06291543556014756,0,0,-0.12857672832591394,,-0.05152870905722229,,-0.07787235696517447,,11,-0.09567397388059695,,11,2010-2014,-0.03218136718544358,-0.0888026239245212,True,12,"{""filled"": 11, ""invalidated"": 1}",10,monthly_completed,59.63636363636363,28,0.03654143725690073,0.13116324328211137,0.45454545454545453
15,20,-0.034959168013390385,15,"{""20"": 7, ""30"": 11, ""60"": 13}",-0.11311475409836069,support,0.07204942677257775,0,1,-0.014606039688633055,,-0.008224491210905072,,0.00938744383108503,,15,0.0020095499346335366,,15,2015-2019,-0.04784805438720341,-0.017467598634382075,True,15,"{""filled"": 15}",13,monthly_completed,38.53333333333333,22,0.009742154975369344,0.07938275278377582,0.4
42,20,-0.015313720423349442,42,"{""20"": 15, ""30"": 22, ""60"": 31}",-0.07772524642126366,support,0.1287288427511929,0,3,0.041317089203447455,,0.018743924977698112,,0.027253579064736688,,42,0.029545758037127,,42,2020-2025,0.04952858078891069,-0.0009687950539859491,False,43,"{""filled"": 42, ""invalidated"": 1}",39,monthly_completed,38.142857142857146,23.5,-0.002211754437983826,0.076592082616179,0.5
98,30,-0.022013001372206964,98,"{""20"": 47, ""30"": 65, ""60"": 80}",-0.08905547329453328,support,0.1262387825577096,0,5,0.00709495859833742,"[-0.013727627206611581, 0.03414204377155894]",0.0016210547117902485,"[-0.008224491210905072, 0.014036354881425295]",0.009322953554265379,"[-0.004114028756942556, 0.033820431663124984]",98,0.007537836463619718,"[-0.02642852143209362, 0.03778424279579218]",96,all,0.03425367305423785,0.01572788648188206,False,100,"{""filled"": 98, ""invalidated"": 2}",84,monthly_completed,36.326530612244895,21.0,0.0010806014879278791,0.07675757976962794,0.5510204081632653
30,30,-0.022290710693953164,30,"{""20"": 21, ""30"": 25, ""60"": 28}",-0.06358401809113612,support,0.10947300688111494,0,1,0.009591910140668736,,0.004083760869984632,,0.004613988695145066,,30,0.01299397823025883,,30,2005-2009,0.03969691131910759,0.015417109200646761,False,30,"{""filled"": 30}",22,monthly_completed,24.133333333333333,17.5,-0.001607614092263121,0.0603190231129791,0.6333333333333333
11,30,-0.02934302974674996,11,"{""20"": 4, ""30"": 7, ""60"": 8}",-0.1464335251517188,support,0.07785888077858871,0,0,-0.00818896719113349,,-0.032337954928663426,,-0.00448454254010433,,11,0.005695837278222093,,11,2010-2014,0.0332865247829949,-0.07776442825134933,True,12,"{""filled"": 11, ""invalidated"": 1}",10,monthly_completed,59.63636363636363,28,0.03654143725690073,0.13116324328211137,0.45454545454545453
15,30,-0.08949449378076557,15,"{""20"": 7, ""30"": 11, ""60"": 13}",-0.13667650274316667,support,0.09169775997831264,0,1,-0.060479949695086854,,-0.03274820853214078,,0.009417929718240625,,15,-0.0369993134239297,,15,2015-2019,-0.07516590315942871,-0.061748633879781356,True,15,"{""filled"": 15}",13,monthly_completed,38.53333333333333,22,0.009742154975369344,0.07938275278377582,0.26666666666666666
42,30,0.03941503471039143,42,"{""20"": 15, ""30"": 22, ""60"": 31}",-0.09147009736443984,support,0.15978762529705615,0,3,0.028831152393989645,,0.014584505074817622,,0.02629177086707002,,42,0.023252972484076873,,42,2020-2025,0.06969736653620401,0.048443655694890064,False,43,"{""filled"": 42, ""invalidated"": 1}",39,monthly_completed,38.142857142857146,23.5,-0.002211754437983826,0.076592082616179,0.6190476190476191
18,5,0.003984321383203593,18,"{""20"": 3, ""30"": 6, ""60"": 6}",-0.045660755875460146,momentum,0.03278047248937954,19,20,-0.006517746113652856,"[-0.050330240099238144, 0.060302070423766396]",-0.013511418194346314,"[-0.028462753017906572, 0.029587945657769454]",-0.010168575102877941,"[-0.03269276337239402, 0.01871527365293224]",18,-0.013079344367963763,"[-0.044066883820938985, 0.03190455256721947]",18,all,0.007907872304967416,0.010822386021882346,True,100,"{""waiting_censored"": 65, ""filled"": 18, ""invalidated"": 17}",84,monthly_completed,103.22222222222223,88.0,0.056070925436062735,0.2994970005130776,0.6111111111111112
4,5,-0.017533306847856256,4,"{""20"": 0, ""30"": 1, ""60"": 1}",-0.04658118439234776,momentum,0.02497402773179569,5,5,-0.030195267128005465,,-0.036029872430136334,,-0.028969534671374197,,4,-0.03689970594275571,,4,2005-2009,-0.020085636283777047,-0.016443665397644525,True,30,"{""waiting_censored"": 20, ""filled"": 4, ""invalidated"": 6}",22,monthly_completed,157.5,194.0,0.1077491402106564,0.2591213884871971,0.25
1,5,-0.024425955276890954,1,"{""20"": 0, ""30"": 0, ""60"": 0}",-0.039896737854963726,momentum,0.012907768129547081,0,0,-0.050330240099238144,,-0.035951506942919154,,-0.022831382485444696,,1,-0.04093101502022056,,1,2010-2014,-0.007744660877728182,-0.007744660877728182,True,12,"{""waiting_censored"": 9, ""invalidated"": 2, ""filled"": 1}",10,monthly_completed,144,144,0.07998783712365165,0.2898755098205309,0
4,5,-0.022183924150123047,4,"{""20"": 1, ""30"": 2, ""60"": 2}",-0.056022181937451676,momentum,0.011069319516248122,1,1,-0.05917635903981383,,-0.02439665147749326,,-0.04595666858518199,,4,-0.06475750041597828,,4,2015-2019,-0.03699701630733676,-0.02119707853630648,True,15,"{""filled"": 4, ""invalidated"": 3, ""waiting_censored"": 8}",13,monthly_completed,89,53.5,0.05321637426900594,0.17937411822322713,0.25
9,5,0.022682840670539495,9,"{""20"": 2, ""30"": 3, ""60"": 3}",-0.046861924686192324,momentum,0.05480984340044737,13,14,0.06755750785128545,,0.03293571684435126,,0.028933832618776245,,9,0.06077891531238322,,9,2020-2025,0.042046330303510765,0.03635346756152136,True,43,"{""waiting_censored"": 28, ""filled"": 9, ""invalidated"": 6}",39,monthly_completed,80.88888888888889,72,0.02975898550585443,0.394461505868265,1
18,10,-0.017660301520575794,18,"{""20"": 3, ""30"": 6, ""60"": 6}",-0.05748978669270338,momentum,0.06575019718528508,19,20,0.002354822687042235,"[-0.03143726205495784, 0.05980338502239202]",-0.01766584689873385,"[-0.03992695657367623, 0.04774191693138041]",0.0009677824194613827,"[-0.026961628643954683, 0.06888063488479024]",18,-0.00532650451305583,"[-0.040722549013219644, 0.05866635453186536]",18,all,0.015144940418640094,-0.00534211722747624,True,100,"{""waiting_censored"": 65, ""filled"": 18, ""invalidated"": 17}",84,monthly_completed,103.22222222222223,88.0,0.056070925436062735,0.2994970005130776,0.4444444444444444
4,10,-0.004618925244036176,4,"{""20"": 0, ""30"": 1, ""60"": 1}",-0.05644269044698408,momentum,0.03637678160442914,5,5,-0.023950715410366585,,-0.03447672738875068,,-0.02283645608207452,,4,-0.013629114064188874,,4,2005-2009,0.009659640047235268,0.01691624879658027,True,30,"{""waiting_censored"": 20, ""filled"": 4, ""invalidated"": 6}",22,monthly_completed,157.5,194.0,0.1077491402106564,0.2591213884871971,0.75
1,10,-0.04671576609052852,1,"{""20"": 0, ""30"": 0, ""60"": 0}",-0.039896737854963726,momentum,0.01713212860830793,0,0,-0.06644583572318108,,-0.035951506942919154,,-0.026961628643954683,,1,-0.04019296921366988,,1,2010-2014,-0.003989673785496417,-0.003989673785496417,True,12,"{""waiting_censored"": 9, ""invalidated"": 2, ""filled"": 1}",10,monthly_completed,144,144,0.07998783712365165,0.2898755098205309,0
4,10,-0.037058277105209425,4,"{""20"": 1, ""30"": 2, ""60"": 2}",-0.08374729512032025,momentum,0.011069319516248122,1,1,-0.03992552094980628,,-0.05916893812571539,,-0.027454792390637972,,4,-0.0431995774707834,,4,2015-2019,-0.04000539518011814,-0.04200554273648438,True,15,"{""filled"": 4, ""invalidated"": 3, ""waiting_censored"": 8}",13,monthly_completed,89,53.5,0.05321637426900594,0.17937411822322713,0
9,10,0.04625124707152661,9,"{""20"": 2, ""30"": 3, ""60"": 3}",-0.051063642722837144,momentum,0.11876484560570066,13,14,0.07027620161899817,,0.055580604761354624,,0.07591369839058837,,9,0.0608924326817325,,9,2020-2025,0.044220180205838844,0.0727434020847193,True,43,"{""waiting_censored"": 28, ""filled"": 9, ""invalidated"": 6}",39,monthly_completed,80.88888888888889,72,0.02975898550585443,0.394461505868265,0.5555555555555556
18,20,-0.030398828766134922,18,"{""20"": 3, ""30"": 6, ""60"": 6}",-0.07465185475815894,momentum,0.07652273043351265,19,20,-0.01998611908830744,"[-0.07494057446140717, 0.10527958485817357]",-0.015329355418577773,"[-0.050043623683454885, 0.03240234581654722]",-0.030769556434856793,"[-0.07394946312495343, 0.024704712221962577]",18,-0.0459665228030251,"[-0.08010983884471268, 0.085751855134229]",18,all,0.03526054645844235,-0.021108291033612392,True,100,"{""waiting_censored"": 65, ""filled"": 18, ""invalidated"": 17}",84,monthly_completed,103.22222222222223,88.0,0.056070925436062735,0.2994970005130776,0.4444444444444444
4,20,-0.035503012299213266,4,"{""20"": 0, ""30"": 1, ""60"": 1}",-0.07219191339793074,momentum,0.03637678160442914,5,5,-0.027502906723029297,,-0.036177374347695856,,-0.033425139078241406,,4,-0.06681854961443207,,4,2005-2009,-0.0416108762003449,-0.04401977279031116,True,30,"{""waiting_censored"": 20, ""filled"": 4, ""invalidated"": 6}",22,monthly_completed,157.5,194.0,0.1077491402106564,0.2591213884871971,0.25
1,20,-0.028087566056338664,1,"{""20"": 0, ""30"": 0, ""60"": 0}",-0.039896737854963726,momentum,0.028397089885003446,0,0,-0.047047115442150345,,-0.035951506942919154,,-0.031013446202255768,,1,-0.041579575972505056,,1,2010-2014,0.01736681530157247,0.01736681530157247,True,12,"{""waiting_censored"": 9, ""invalidated"": 2, ""filled"": 1}",10,monthly_completed,144,144,0.07998783712365165,0.2898755098205309,1
4,20,-0.03412705730615789,4,"{""20"": 1, ""30"": 2, ""60"": 2}",-0.09076375154676686,momentum,0.018287531620634567,1,1,-0.001284156614869636,,-0.0483099486039521,,-0.03202122156792597,,4,-0.0057011997826297844,,4,2015-2019,-0.014532727682437907,-0.0337758467510621,True,15,"{""filled"": 4, ""invalidated"": 3, ""waiting_censored"": 8}",13,monthly_completed,89,53.5,0.05321637426900594,0.17937411822322713,0.25
9,20,-0.018856221632673753,9,"{""20"": 2, ""30"": 3, ""60"": 3}",-0.0570444104134763,momentum,0.16666666666666674,13,14,0.08602260927325589,,0.055580604761354624,,0.017407106971011554,,9,0.06583728469944838,,9,2020-2025,0.09354415960905789,0.021734309159458842,True,43,"{""waiting_censored"": 28, ""filled"": 9, ""invalidated"": 6}",39,monthly_completed,80.88888888888889,72,0.02975898550585443,0.394461505868265,0.5555555555555556
18,30,-0.05965664136308557,18,"{""20"": 3, ""30"": 6, ""60"": 6}",-0.11466454871801957,momentum,0.07652273043351265,19,20,-0.05389073953875417,"[-0.07033598536788732, 0.18217091357665322]",-0.0318464096171065,"[-0.07119903613134698, 0.01911226809687372]",-0.03376870201580673,"[-0.0747527294833803, 0.04416518410117298]",18,-0.07260333401763391,"[-0.11249339036706468, 0.1833480897361513]",18,all,0.028589786933622883,-0.05490592318762272,True,100,"{""waiting_censored"": 65, ""filled"": 18, ""invalidated"": 17}",84,monthly_completed,103.22222222222223,88.0,0.056070925436062735,0.2994970005130776,0.3888888888888889
4,30,-0.09357115490024737,4,"{""20"": 0, ""30"": 1, ""60"": 1}",-0.12592510124151068,momentum,0.03756008625158924,5,5,-0.05513692080346999,,-0.07165251172751047,,-0.03376870201580673,,4,-0.09683356712545954,,4,2005-2009,-0.06482113241069751,-0.0911952534826756,True,30,"{""waiting_censored"": 20, ""filled"": 4, ""invalidated"": 6}",22,monthly_completed,157.5,194.0,0.1077491402106564,0.2591213884871971,0.25
1,30,-0.09585117012541844,1,"{""20"": 0, ""30"": 0, ""60"": 0}",-0.07333959164515369,momentum,0.03262145036376429,0,0,-0.09267685961395256,,-0.06939436073310912,,-0.030270171822357694,,1,-0.09103371019183448,,1,2010-2014,-0.04717202534616283,-0.04717202534616283,True,12,"{""waiting_censored"": 9, ""invalidated"": 2, ""filled"": 1}",10,monthly_completed,144,144,0.07998783712365165,0.2898755098205309,0
4,30,-0.04133087548344416,4,"{""20"": 1, ""30"": 2, ""60"": 2}",-0.1207830230248837,momentum,0.02023089641796938,1,1,-0.05865309387520906,,-0.05670868892144554,,-0.05123583872557502,,4,-0.08070175160057064,,4,2015-2019,0.002544405766710389,-0.049712357272192864,True,15,"{""filled"": 4, ""invalidated"": 3, ""waiting_censored"": 8}",13,monthly_completed,89,53.5,0.05321637426900594,0.17937411822322713,0.25
9,30,0.0649759387996377,9,"{""20"": 2, ""30"": 3, ""60"": 3}",-0.08272344200487924,momentum,0.16666666666666674,13,14,0.10137791314807942,,0.027265929798537147,,0.042138364779874316,,9,0.11612399447672961,,9,2020-2025,0.0900994551919248,0.0493723849372385,True,43,"{""waiting_censored"": 28, ""filled"": 9, ""invalidated"": 6}",39,monthly_completed,80.88888888888889,72,0.02975898550585443,0.394461505868265,0.5555555555555556
